login_hour,session_duration,request_frequency,failed_login_count,packet_size_avg,bytes_transferred,port_number,protocol_encoded,device_trust_score
12,21.52,35.13,0,684.88,20.54,443,0,94.99
12,2.82,23.2,0,755.5,11.96,443,0,83.14
18,15.74,48.44,0,778.76,1.87,443,0,100.0
6,17.08,26.34,0,1027.31,0.26,80,0,98.68
12,27.95,35.62,0,1068.82,3.01,8080,0,92.09
14,12.87,33.05,0,894.92,24.74,443,0,95.13
15,30.9,24.64,0,1046.58,11.03,443,0,91.78
11,5.62,19.13,1,835.53,25.19,443,0,86.32
14,31.24,28.32,0,765.48,5.91,80,0,94.99
4,23.78,30.1,0,1035.74,27.59,443,0,87.57
11,52.53,19.27,0,897.52,6.22,80,0,100.0
15,51.17,26.66,0,652.89,2.28,443,0,83.07
10,41.78,37.36,0,999.48,1.64,443,0,95.09
14,25.1,45.7,0,758.3,50.85,80,0,82.17
15,59.78,33.54,0,733.84,4.06,443,0,82.07
12,6.7,43.63,0,978.6,1.74,80,0,72.14
14,8.95,18.71,0,782.23,0.08,443,0,94.11
10,28.74,32.02,0,877.79,3.36,443,0,84.68
13,63.81,38.39,1,932.39,21.99,443,0,100.0
16,26.96,16.04,0,643.41,7.64,443,1,94.13
14,27.25,20.14,0,876.97,10.01,443,0,91.48
11,8.37,42.38,0,1069.89,25.56,80,0,75.9
14,44.19,15.25,2,608.71,7.19,443,0,95.85
16,44.3,11.59,1,889.98,18.22,80,0,83.38
5,41.84,40.28,0,634.11,3.91,443,0,75.67
18,20.56,36.97,0,1004.28,37.77,443,0,94.31
12,19.4,29.32,0,1002.38,0.82,443,0,77.42
15,10.6,24.54,0,729.14,12.9,80,0,69.09
18,31.26,20.61,0,1241.93,10.8,443,0,100.0
8,13.79,27.82,0,1021.33,2.13,443,0,84.39
11,12.34,40.8,0,941.39,4.92,443,0,72.56
12,23.64,27.39,0,930.12,3.75,443,0,80.37
10,22.66,46.67,0,996.79,0.99,443,0,82.79
20,21.93,16.02,0,600.87,8.79,443,0,100.0
10,37.0,24.8,0,838.92,50.62,443,0,73.37
11,31.19,21.27,0,876.64,8.2,443,0,76.61
14,25.68,14.15,0,719.97,7.88,80,0,99.8
9,32.75,23.47,0,892.96,0.41,80,0,85.5
12,15.13,29.17,0,1046.34,1.5,443,0,92.28
15,31.58,30.24,0,715.65,7.2,443,0,85.09
12,32.26,46.7,0,789.12,42.12,443,0,100.0
13,7.45,29.64,0,635.88,20.92,80,0,77.1
11,44.94,36.5,1,442.6,4.16,443,0,92.82
7,16.78,25.66,0,955.79,7.83,443,0,100.0
15,31.35,41.78,0,794.85,8.05,22,0,86.25
21,47.47,48.98,0,809.52,11.56,8080,1,82.46
14,43.89,30.31,1,602.65,11.64,80,0,97.67
14,30.52,15.07,0,762.9,15.6,8080,0,100.0
16,24.56,19.51,0,1019.32,0.25,80,0,82.0
8,44.21,27.82,0,800.16,28.77,80,0,100.0
20,40.12,29.56,0,805.84,0.73,443,0,90.51
14,20.72,31.98,0,841.51,6.47,8080,0,95.09
20,18.08,29.6,0,552.72,25.2,80,0,100.0
11,1.09,25.07,0,924.98,6.69,443,0,97.69
21,32.31,18.64,0,548.96,0.66,443,0,90.0
17,28.76,29.01,0,612.08,2.6,443,0,83.28
16,47.04,43.55,0,590.16,8.64,8080,0,100.0
14,35.39,35.2,1,764.96,0.92,443,0,82.11
13,50.01,30.35,0,729.51,5.51,443,0,93.18
18,19.54,35.3,0,799.75,3.99,443,0,95.1
14,47.07,21.29,0,618.95,16.89,8080,0,95.57
6,22.07,19.92,0,1001.1,1.17,443,0,100.0
9,41.66,17.52,0,966.81,11.48,443,0,90.48
13,8.12,23.75,0,765.24,5.22,443,0,89.05
15,33.53,20.78,0,704.33,8.86,443,0,100.0
13,0.23,37.08,0,684.13,2.3,443,0,88.64
18,25.99,20.25,0,737.97,9.41,443,0,98.76
6,36.61,16.97,0,519.95,11.21,443,0,91.94
14,22.19,44.43,0,608.08,0.73,443,0,99.21
6,14.24,20.49,0,972.02,17.39,443,0,97.25
17,42.69,26.54,0,860.36,19.75,443,0,85.97
13,28.45,29.51,0,1126.85,0.66,22,0,71.56
15,22.66,13.63,0,740.16,9.24,443,0,73.26
10,30.63,37.35,0,727.7,9.01,443,0,71.6
19,69.55,31.37,0,718.42,0.13,443,0,89.09
18,47.3,40.58,0,736.17,4.19,443,1,66.47
16,47.44,18.21,1,668.01,34.71,443,0,88.4
13,36.53,25.99,0,854.2,8.11,443,0,91.34
16,32.5,25.39,0,805.82,27.06,80,0,98.56
11,5.94,27.64,0,698.02,11.26,443,0,95.04
17,19.82,10.45,0,1050.23,0.29,443,0,99.02
20,22.79,26.11,0,1179.32,0.81,22,1,94.14
18,1.88,10.74,0,1033.32,12.81,443,0,86.76
11,12.64,28.58,0,911.62,8.09,80,0,88.94
15,0.29,3.71,0,952.35,1.36,443,0,81.48
8,29.43,6.48,0,1171.28,9.52,443,0,92.28
16,42.28,33.19,0,952.06,16.62,443,0,74.16
15,46.6,19.53,0,682.96,13.98,443,0,100.0
6,36.22,15.12,0,878.45,2.83,22,0,80.43
9,15.55,37.71,0,925.25,2.99,443,0,91.54
12,1.02,28.28,0,601.06,34.37,443,0,93.21
12,3.65,33.72,0,743.01,21.84,443,0,100.0
9,10.97,23.34,0,1020.08,3.83,443,0,73.19
15,16.67,51.8,0,435.3,17.38,80,0,86.75
15,27.6,18.95,0,549.91,1.76,443,0,95.5
13,14.79,42.44,0,764.72,2.19,80,0,100.0
10,35.08,24.39,0,870.74,2.0,80,0,89.61
18,26.52,8.45,0,528.47,0.92,443,0,84.06
20,30.16,29.83,0,774.64,19.29,443,0,100.0
12,47.1,28.15,0,1030.75,8.65,443,0,98.03
11,12.3,14.49,1,813.73,3.0,443,0,100.0
15,36.28,15.78,0,987.82,18.88,443,0,77.9
12,29.79,24.75,0,681.58,16.23,8080,0,95.21
13,25.0,28.5,1,638.02,1.06,443,0,79.17
16,43.28,0.29,2,969.77,10.33,443,0,76.95
6,43.19,35.53,0,873.85,12.8,443,0,95.82
19,15.8,20.06,0,562.88,12.58,443,0,96.52
14,27.27,11.68,1,639.83,12.84,443,0,85.18
12,34.22,34.41,0,1112.92,1.86,443,0,100.0
13,25.9,24.76,0,615.09,3.78,443,0,86.31
13,38.78,37.16,0,986.87,18.59,443,0,87.3
7,34.22,29.38,1,704.36,22.87,443,0,89.64
19,57.49,24.98,0,799.36,3.27,22,0,87.57
14,7.05,23.47,0,858.92,0.23,443,0,100.0
15,28.16,29.83,0,379.8,19.64,80,0,79.58
17,16.37,20.86,0,507.46,4.73,443,0,82.46
9,39.06,16.47,1,817.27,4.0,80,0,78.09
15,5.74,31.1,0,655.14,4.26,443,1,100.0
12,35.19,23.56,0,999.32,5.37,80,0,86.75
17,20.55,25.34,0,478.78,4.75,80,0,82.31
5,18.99,35.89,0,913.05,8.36,80,0,87.13
13,8.3,23.86,0,524.76,0.82,80,0,98.49
11,23.02,25.15,0,729.58,35.59,443,0,96.64
15,46.27,19.0,0,587.12,27.56,443,0,84.25
15,29.62,29.31,0,1180.49,27.24,443,0,86.0
11,39.42,28.5,0,532.1,21.14,443,0,75.45
11,54.97,34.01,0,775.59,10.8,443,1,91.39
13,33.96,19.21,0,454.63,2.5,443,0,100.0
10,21.62,20.42,1,1119.91,0.51,443,0,84.18
17,37.01,32.92,0,880.26,1.05,443,0,96.36
12,21.84,27.52,0,827.39,3.92,443,0,84.18
2,22.43,15.94,0,1094.86,7.01,443,0,79.04
12,7.2,38.07,0,829.48,49.99,443,0,96.8
9,43.89,8.02,2,843.91,5.72,443,1,100.0
7,24.21,32.84,0,826.35,7.44,8080,0,95.43
9,32.73,12.35,0,912.73,11.88,80,0,85.86
14,14.46,43.86,0,701.51,1.99,443,0,86.51
19,36.54,9.55,0,757.14,27.0,443,0,100.0
15,18.57,36.52,0,962.07,7.53,443,0,93.07
11,27.87,24.18,0,855.47,3.23,443,0,82.34
15,43.17,21.33,0,777.15,27.35,443,0,89.38
12,41.86,26.85,1,519.9,9.82,22,0,92.15
11,29.67,31.32,0,1099.61,6.61,8080,0,94.69
9,3.48,15.96,3,667.71,8.68,80,0,100.0
6,74.89,16.84,0,997.45,13.8,443,0,100.0
12,56.19,31.5,0,835.15,1.68,443,0,91.98
14,40.84,7.93,0,541.31,20.01,443,0,89.59
13,18.7,19.16,0,1050.46,32.07,443,0,93.96
12,28.3,55.41,0,850.91,8.37,443,0,83.92
10,21.85,15.32,0,1067.07,11.47,443,1,99.8
16,48.96,36.48,0,763.52,19.65,80,0,87.97
8,33.94,19.14,0,940.81,4.7,80,0,94.91
17,18.24,30.09,0,447.49,49.38,443,1,100.0
9,22.94,31.54,0,699.96,11.41,80,0,95.53
10,46.82,36.29,1,545.4,5.52,443,0,92.31
8,54.0,23.0,0,725.04,11.31,443,0,84.83
11,52.92,44.89,0,894.36,7.37,443,0,89.22
17,41.36,19.11,0,679.08,1.18,443,0,78.64
16,26.21,27.34,0,972.77,15.89,443,0,95.33
17,18.62,27.45,0,628.68,8.31,443,0,68.66
16,34.46,13.78,0,977.05,15.89,8080,1,99.68
9,29.97,22.14,0,1061.95,1.68,443,0,97.32
12,32.1,26.62,0,1002.71,7.73,22,1,90.98
10,30.81,20.68,0,731.16,14.55,443,0,84.67
19,10.11,49.41,0,374.91,44.49,443,0,89.84
9,38.36,16.61,0,916.43,21.58,443,0,72.26
17,39.48,36.79,0,774.95,19.98,443,0,98.24
17,40.24,33.56,0,604.32,2.84,443,0,88.36
21,44.2,24.86,0,688.74,18.2,443,1,100.0
12,39.06,16.35,1,1086.89,1.85,80,0,93.92
16,23.85,17.32,0,572.53,2.21,443,0,92.31
23,28.94,19.82,0,893.66,1.17,443,0,94.01
11,31.37,7.14,0,843.59,19.49,443,0,80.24
7,31.62,14.97,0,728.52,1.15,80,1,85.49
6,44.97,10.18,0,928.91,1.49,443,0,91.33
16,39.66,38.46,0,1126.45,2.82,443,0,86.97
6,61.16,31.18,0,740.81,8.5,443,0,84.23
12,63.1,32.86,1,751.36,21.22,443,1,87.18
15,31.19,30.89,0,924.41,5.42,22,0,90.44
14,27.55,26.67,0,983.65,7.9,443,0,100.0
15,48.55,39.61,0,774.46,1.82,80,0,86.75
14,21.89,18.89,0,738.93,3.09,443,1,83.23
19,17.98,26.07,0,356.47,1.44,443,0,88.47
10,24.02,32.47,0,644.4,5.27,8080,0,100.0
11,23.3,11.79,0,572.14,8.92,443,0,100.0
10,39.18,55.97,0,936.92,3.34,80,0,100.0
17,6.61,25.29,0,751.22,18.71,443,0,90.61
17,13.83,26.42,0,743.4,39.76,443,0,96.42
15,35.15,37.57,0,798.19,1.28,443,0,79.5
18,39.34,34.15,0,625.96,0.18,22,0,86.47
9,39.62,25.38,0,1110.65,15.6,80,0,78.85
20,18.19,26.3,0,1059.64,2.12,443,1,94.73
20,15.33,9.96,0,1123.62,4.36,443,0,90.38
16,22.4,19.44,0,936.68,5.01,443,0,92.26
21,33.6,30.17,0,794.1,24.84,443,0,81.54
7,52.28,29.44,0,1122.95,10.75,443,0,98.51
11,0.71,37.21,0,663.81,0.41,443,0,65.93
11,26.69,23.79,0,625.76,0.15,80,0,87.48
16,10.01,11.13,0,679.7,2.23,80,0,88.93
9,5.22,35.57,0,904.57,3.83,80,0,69.78
17,44.5,39.36,0,647.58,6.63,22,0,93.84
19,38.17,33.98,0,768.93,18.19,443,0,88.27
16,36.74,23.36,0,479.63,3.78,80,0,95.61
15,43.82,35.44,0,896.22,4.72,443,0,100.0
10,22.8,59.29,1,496.58,3.99,8080,1,93.25
10,23.51,26.15,0,613.57,0.09,443,0,99.73
18,62.79,11.88,0,1043.43,31.06,443,0,100.0
17,26.3,19.14,0,1036.06,1.5,80,0,94.92
13,41.03,31.25,1,874.86,3.39,22,0,81.34
12,30.1,8.95,0,855.13,1.38,80,0,73.6
5,2.28,26.69,0,693.81,6.74,80,0,93.74
9,0.67,28.8,0,645.42,26.91,443,0,86.0
21,21.32,40.35,0,727.55,1.06,80,0,100.0
8,45.84,38.1,0,497.27,5.81,80,0,85.25
14,41.82,33.65,0,850.49,0.23,80,0,89.86
18,43.71,3.37,0,809.77,14.74,443,0,78.41
8,15.19,34.21,0,613.32,10.25,443,0,86.56
14,54.24,32.06,0,1113.74,12.03,443,0,80.57
17,15.53,27.56,0,921.38,6.39,443,0,81.48
14,33.19,7.7,0,938.37,23.82,8080,0,89.47
23,29.84,17.23,0,702.53,5.27,443,0,83.93
7,27.39,13.33,0,799.73,7.22,443,0,100.0
18,50.08,4.85,0,925.47,11.88,8080,0,98.36
13,19.42,24.97,0,830.56,7.35,443,0,100.0
17,9.76,17.02,0,1120.38,2.1,443,0,88.89
15,30.3,51.25,0,759.24,3.81,443,0,91.06
11,24.0,23.31,1,699.09,0.97,443,0,85.7
14,80.66,37.94,0,926.85,5.67,443,1,100.0
6,40.15,9.31,0,547.07,9.4,80,1,88.91
16,23.86,19.7,0,984.86,1.26,443,0,83.96
15,14.16,25.97,0,539.86,9.96,443,0,82.46
16,1.8,15.92,1,927.72,22.34,443,0,93.35
18,14.62,20.78,0,670.35,4.12,443,0,100.0
15,31.72,22.82,0,895.32,2.51,443,0,100.0
14,51.41,22.66,0,981.47,22.35,443,0,82.44
10,46.83,43.55,0,830.68,11.77,80,0,82.19
11,33.44,28.78,0,560.08,1.11,443,0,100.0
18,25.15,29.8,0,620.64,5.24,443,0,100.0
19,34.03,30.4,0,654.27,11.21,443,0,88.55
13,22.22,31.13,1,421.0,8.54,443,0,100.0
14,55.78,24.17,0,1025.5,9.64,443,0,75.34
10,27.16,21.79,0,822.02,8.37,443,0,81.56
18,28.7,26.67,0,572.9,16.0,22,0,79.9
16,3.24,36.57,0,1091.13,3.86,443,1,94.12
21,27.07,36.26,0,659.73,12.33,443,0,88.21
10,42.55,22.6,0,850.11,47.19,80,0,92.38
12,13.98,32.68,0,634.95,4.94,443,0,100.0
14,18.74,23.05,0,396.35,15.66,443,0,83.47
16,41.89,25.34,0,527.11,2.83,443,0,90.94
13,7.85,20.26,0,710.3,3.31,22,0,76.62
10,45.87,23.18,0,979.66,27.31,22,0,100.0
17,22.02,38.41,0,869.31,0.26,443,0,100.0
16,24.17,25.92,0,828.04,2.45,443,0,93.62
10,13.14,26.35,0,397.99,6.6,443,0,91.2
19,35.67,10.53,0,1054.02,5.14,443,1,84.91
18,66.9,21.91,0,844.74,9.92,443,0,76.04
14,41.72,22.59,0,776.12,2.14,443,0,93.06
14,17.04,16.71,0,1026.48,0.73,80,0,97.56
16,47.03,25.22,0,1049.5,4.61,443,0,100.0
10,25.25,20.71,1,1030.92,7.43,443,0,86.06
14,50.62,25.8,0,750.58,8.26,80,0,92.7
5,42.1,26.22,0,599.3,9.2,80,0,100.0
17,14.15,15.44,1,997.78,7.96,443,0,100.0
7,14.94,21.01,1,526.99,2.82,22,0,83.78
20,44.17,25.77,0,1189.45,14.46,443,0,87.21
12,32.27,36.84,0,805.6,0.92,443,0,84.75
13,14.64,27.57,3,587.82,2.21,443,0,80.98
11,20.5,18.38,0,553.63,13.45,443,0,100.0
12,1.41,28.99,0,544.48,3.28,443,0,90.63
19,28.67,42.08,0,828.07,6.8,443,0,89.26
4,63.16,34.17,0,798.72,3.96,443,0,92.48
19,42.07,30.48,0,552.82,7.07,443,0,90.54
15,62.86,32.26,0,728.71,4.26,443,0,87.79
9,43.24,39.4,0,526.41,51.51,443,0,82.38
9,45.41,35.76,0,917.86,4.42,443,0,100.0
20,59.61,30.67,0,789.08,9.86,443,0,84.3
10,35.66,35.69,0,724.32,21.92,443,0,80.69
9,27.19,14.18,0,542.38,10.16,8080,0,89.19
18,45.49,9.98,0,739.97,8.34,80,1,100.0
15,51.81,26.57,0,717.05,8.42,443,0,81.78
10,22.8,25.69,0,863.55,6.86,443,0,97.1
14,19.18,19.56,0,833.4,16.48,443,0,87.54
9,32.08,33.26,0,958.41,0.52,443,0,92.45
18,42.47,6.37,0,703.08,21.64,443,1,99.22
18,41.97,19.65,0,427.92,8.83,443,1,72.8
16,8.64,20.15,0,998.22,18.9,443,1,81.04
15,58.67,8.64,0,612.79,0.1,443,0,99.08
21,20.38,39.95,0,578.62,20.35,443,0,90.97
13,26.02,11.41,0,791.38,1.28,443,0,92.12
9,16.46,19.12,0,860.45,12.77,22,0,97.11
15,70.47,34.08,0,693.83,5.39,443,0,81.1
22,33.63,31.46,0,692.26,11.43,443,0,100.0
9,17.24,13.92,0,721.79,9.89,443,0,98.2
12,42.96,31.82,0,1083.31,1.78,443,0,92.38
15,41.54,27.9,0,799.46,7.23,443,0,94.68
13,27.18,48.33,0,606.41,3.25,443,1,100.0
10,42.61,29.04,0,608.44,8.22,443,0,84.06
18,17.62,23.59,2,749.82,13.39,80,0,96.61
23,22.61,16.43,0,847.57,0.85,443,0,100.0
14,0.15,17.56,0,896.8,7.25,443,0,96.41
10,10.14,16.74,0,824.83,9.61,8080,0,87.78
7,57.11,38.71,0,631.63,3.5,443,0,100.0
15,54.62,25.18,0,715.21,30.58,443,0,92.31
18,30.99,30.65,2,946.78,7.35,443,0,100.0
15,54.94,40.14,0,570.78,2.02,443,0,85.78
13,27.6,1.42,0,706.85,1.14,443,0,100.0
11,26.35,37.79,0,919.49,7.8,443,0,84.54
9,30.85,25.55,0,975.06,4.7,443,0,93.23
17,28.13,29.35,0,761.42,2.14,443,0,83.93
17,26.77,16.72,0,717.76,0.31,443,0,100.0
7,47.15,17.45,2,535.58,8.36,80,0,87.79
20,32.25,29.89,0,905.13,9.13,80,0,78.92
16,40.69,48.85,0,1063.76,1.53,443,0,90.95
19,45.47,35.03,0,1313.03,9.21,8080,0,95.37
8,35.82,37.66,0,877.29,30.36,443,0,89.73
8,15.45,23.08,0,789.82,38.3,80,0,81.87
13,9.71,19.0,0,616.04,21.94,443,0,100.0
16,32.23,17.19,0,424.23,16.45,80,0,100.0
21,27.43,20.12,1,835.39,2.35,22,0,73.52
16,31.31,4.47,0,1270.07,1.7,443,0,81.23
13,29.76,17.75,0,1054.16,5.89,443,0,88.41
9,68.75,19.4,0,1023.31,9.67,80,0,84.69
18,10.05,23.25,0,849.12,19.02,443,0,95.26
10,0.15,26.32,2,871.9,2.64,443,0,100.0
20,34.99,28.62,1,315.25,6.53,443,0,86.19
12,24.35,24.85,0,952.5,10.43,443,0,100.0
20,34.74,19.19,0,684.13,5.9,443,0,75.32
16,38.76,5.37,1,659.65,6.05,443,0,94.56
13,49.26,19.25,0,735.35,2.55,443,0,84.05
11,7.39,15.28,0,728.6,43.17,22,0,94.77
12,21.65,29.66,0,656.47,6.45,443,0,72.43
15,36.43,34.09,0,802.77,7.61,443,0,77.15
14,41.56,34.39,0,688.34,2.47,443,0,94.75
11,62.9,32.57,0,820.06,7.22,80,0,83.7
13,44.34,23.66,0,502.56,2.95,443,0,86.77
14,29.15,19.78,0,757.19,2.26,80,0,100.0
5,16.64,17.53,0,580.74,3.23,443,0,91.38
15,21.54,9.93,0,671.71,0.03,443,0,99.02
10,21.11,34.92,0,828.68,8.44,443,0,82.41
9,39.83,23.25,0,479.2,4.9,443,0,76.59
7,33.85,12.54,1,635.52,22.9,80,0,89.19
6,10.15,16.74,0,913.79,0.42,443,0,75.1
8,23.46,16.33,1,517.36,0.44,443,0,83.01
11,43.16,25.43,0,1155.57,21.7,80,0,92.38
21,35.27,35.67,0,1040.88,1.35,443,0,88.89
11,38.53,21.52,0,701.09,0.02,443,0,93.35
14,35.74,2.47,0,642.56,1.97,22,1,96.0
15,54.4,23.11,2,840.39,17.37,443,0,78.04
14,33.54,23.44,0,510.51,16.23,80,0,80.58
13,24.21,22.75,0,399.57,4.16,80,0,68.21
9,16.26,18.73,0,708.13,11.03,443,0,86.29
19,33.74,27.17,1,773.19,7.08,443,1,97.37
21,6.61,25.66,0,818.89,23.51,443,0,100.0
7,27.24,24.75,0,677.05,0.58,443,0,91.9
9,26.91,29.13,0,1054.79,16.78,80,0,100.0
12,9.53,20.7,0,500.97,1.87,443,0,93.84
10,16.08,20.13,0,572.35,4.97,443,0,91.07
16,42.14,38.8,0,897.33,2.13,443,0,83.89
11,33.46,30.59,0,567.67,12.13,443,0,66.15
22,31.53,33.27,0,559.94,11.34,443,0,100.0
18,34.6,37.26,1,824.67,7.94,80,0,89.47
14,31.39,30.26,0,589.3,11.98,443,0,100.0
18,48.64,34.28,0,773.38,10.2,80,0,80.5
18,31.85,9.21,0,660.03,14.98,443,0,100.0
11,8.13,27.04,0,627.67,2.74,443,0,87.51
10,54.45,23.17,0,379.54,5.6,443,0,83.08
14,35.56,41.78,0,827.91,1.64,8080,0,87.85
17,21.16,34.28,0,550.56,5.61,443,0,91.7
14,11.2,18.7,0,766.35,12.1,8080,1,89.3
7,35.94,28.73,0,697.58,11.76,80,0,84.85
10,28.24,26.68,0,758.7,12.36,80,0,71.97
13,53.61,29.54,0,770.06,3.69,443,0,81.96
13,24.81,14.81,1,838.73,10.85,443,0,100.0
21,17.44,28.6,0,654.45,4.58,443,0,81.2
8,43.44,22.72,0,1048.54,28.91,443,0,72.83
16,43.88,27.82,0,430.52,4.21,22,0,79.45
19,32.53,17.76,0,754.68,9.24,80,0,89.11
23,40.15,19.15,1,967.25,13.87,80,0,82.41
12,29.43,36.74,0,895.35,23.69,443,0,87.2
15,33.51,14.48,0,605.03,5.76,443,0,82.02
16,47.47,15.22,0,638.35,4.47,443,0,100.0
14,39.38,24.48,0,598.64,5.62,443,0,94.91
13,27.46,17.28,0,919.85,3.91,80,0,100.0
15,50.29,16.15,0,652.02,10.61,80,0,86.18
3,5.47,26.05,0,851.02,26.99,443,0,87.15
16,60.78,9.95,0,852.86,1.35,443,0,100.0
14,4.41,14.92,0,1273.68,8.23,443,0,93.91
13,20.59,45.54,2,862.65,22.79,443,0,80.58
22,29.39,29.59,0,637.77,1.05,443,0,95.56
11,27.8,17.53,0,507.97,6.81,443,0,93.97
12,45.1,29.18,0,744.83,20.04,443,1,72.06
21,14.13,30.67,0,776.18,23.07,80,1,83.49
10,33.91,34.94,0,357.86,7.22,443,0,91.9
11,21.33,23.73,0,657.23,0.25,80,0,100.0
13,34.43,34.76,0,859.47,1.12,443,0,96.98
17,29.03,4.62,0,693.53,8.84,22,0,84.36
14,31.39,14.44,0,993.72,1.32,8080,1,82.92
8,21.75,26.64,0,488.33,1.62,443,0,97.98
11,22.35,28.3,0,935.38,14.79,443,0,65.74
11,34.31,15.88,0,982.78,13.89,443,1,81.92
13,44.16,27.59,0,991.3,18.5,443,0,100.0
15,21.03,18.76,0,486.83,1.12,443,0,92.97
15,16.97,22.23,0,862.91,2.21,443,0,82.41
6,39.2,35.25,1,666.25,17.9,80,0,77.98
18,29.51,34.09,0,518.77,12.77,443,0,98.4
15,42.46,15.03,3,717.23,16.4,443,1,90.78
19,16.41,14.43,0,619.0,45.8,443,1,87.81
15,3.31,20.89,0,984.15,19.98,22,0,93.74
18,22.0,24.73,0,902.61,7.35,443,0,91.65
15,18.5,18.42,0,569.51,3.72,443,0,90.88
19,28.82,35.41,1,655.16,8.43,22,0,76.76
16,20.45,28.47,0,723.86,10.18,443,0,79.74
13,41.12,29.06,0,785.52,4.08,443,0,97.48
23,25.68,12.33,0,1001.28,14.74,443,1,95.59
17,32.26,36.67,0,938.16,0.97,443,1,93.82
16,32.36,3.2,0,810.28,15.11,443,0,84.13
8,32.92,33.34,0,747.87,0.33,80,0,97.65
8,29.64,34.34,0,445.33,6.89,443,0,86.29
15,37.66,20.68,0,1058.4,19.76,443,0,100.0
14,18.07,37.73,0,710.58,0.9,443,0,82.53
11,50.99,24.37,0,1110.97,7.29,443,0,84.75
14,26.45,25.62,0,839.22,1.74,443,0,88.49
20,10.33,28.4,0,1205.06,22.52,22,0,98.47
16,32.82,56.87,0,921.26,17.86,22,0,89.65
9,17.23,38.44,1,513.6,27.17,443,1,90.38
13,39.98,32.01,0,677.12,20.79,443,0,86.08
10,63.14,15.87,3,766.17,13.34,443,0,92.68
12,18.2,26.44,0,625.24,2.04,22,0,89.29
12,34.99,16.87,0,724.59,3.6,443,0,82.16
12,3.67,33.22,0,526.61,6.87,443,0,91.27
8,36.81,26.4,0,801.14,8.89,80,0,91.51
13,16.71,13.75,0,847.48,15.24,443,0,100.0
11,20.63,25.81,0,599.18,2.57,443,0,83.89
2,13.48,16.51,1,1188.05,1.37,443,0,81.61
22,40.98,26.51,0,812.7,6.59,443,0,92.79
18,45.11,16.41,0,636.65,1.72,80,0,80.07
12,30.35,25.27,0,474.09,11.83,443,0,79.27
14,17.03,32.5,2,811.99,8.57,443,0,75.63
9,53.84,24.47,0,747.9,13.51,443,0,82.25
20,18.74,21.09,0,956.61,0.66,80,0,82.5
21,2.43,27.03,0,771.33,33.44,80,1,77.17
14,36.88,31.97,0,561.26,0.0,443,0,87.5
18,13.43,13.93,0,1134.14,3.94,443,0,66.34
14,44.83,27.61,0,887.12,11.38,443,0,94.92
8,24.28,38.18,0,749.18,0.46,443,0,84.43
12,39.06,30.74,0,832.93,0.87,443,0,85.9
14,51.02,25.58,1,894.81,0.8,443,0,95.87
12,11.87,31.4,0,514.23,8.71,8080,0,93.72
13,21.51,29.52,2,831.54,22.63,443,0,83.7
13,28.86,32.54,0,709.98,8.11,443,0,94.52
13,53.06,4.76,0,901.46,9.25,80,0,100.0
14,20.12,9.47,0,651.96,4.25,443,0,79.88
9,21.08,35.05,0,679.06,0.19,443,0,97.54
11,37.17,9.95,1,1132.57,0.22,443,0,78.87
8,21.34,29.02,0,1046.18,21.92,443,0,100.0
17,32.29,21.48,0,140.89,1.08,22,0,82.88
5,6.73,15.04,1,1031.35,84.65,443,0,82.5
18,63.21,28.5,0,785.27,1.8,443,0,100.0
19,9.78,27.01,0,658.36,11.23,22,0,97.22
12,25.17,46.1,0,598.57,29.75,443,1,83.21
3,29.51,18.75,0,610.18,4.5,443,1,91.27
12,58.69,39.4,0,664.01,13.26,443,0,82.9
13,10.13,28.52,0,574.57,4.32,8080,0,74.07
9,59.76,18.39,0,529.08,3.64,443,1,91.89
11,41.36,32.99,0,591.92,2.25,443,1,86.44
20,36.26,30.66,0,864.68,17.2,443,0,80.54
16,15.23,25.36,0,810.02,2.98,8080,0,100.0
10,38.57,27.66,0,911.17,3.33,80,0,80.88
7,19.15,19.03,0,786.73,68.78,443,0,91.44
12,49.0,16.74,0,538.66,3.96,80,0,100.0
13,15.43,32.59,0,898.89,5.5,80,0,87.44
15,28.3,22.76,0,599.06,46.11,443,1,82.66
11,21.67,24.2,0,929.32,4.61,443,0,92.98
16,15.19,27.8,0,566.82,4.56,443,1,94.56
21,41.12,27.65,0,662.5,17.59,443,0,98.77
17,38.03,10.71,1,727.72,3.74,80,0,100.0
13,48.14,37.86,0,934.88,2.66,443,0,85.43
13,3.3,26.21,0,835.2,5.5,443,0,91.96
12,45.96,22.97,1,804.0,12.06,443,0,77.31
18,67.58,29.31,0,1177.13,0.44,80,0,96.66
11,23.23,27.37,0,432.6,4.68,443,1,91.84
14,58.43,32.67,0,592.32,4.25,443,0,88.21
14,26.05,30.38,0,583.76,2.81,80,0,83.82
11,9.41,32.18,0,445.87,10.62,80,0,86.52
8,25.42,38.51,0,656.1,3.42,22,0,92.36
15,45.72,33.84,0,937.55,9.33,443,0,80.34
13,17.43,23.4,2,681.67,7.02,443,0,86.93
16,20.99,13.77,1,733.4,2.45,80,0,90.17
11,38.9,41.68,0,455.49,3.1,443,0,74.6
18,30.05,22.62,0,640.69,1.87,443,0,79.49
10,38.77,20.27,0,707.66,0.58,443,0,83.4
20,33.57,7.63,0,928.48,9.65,80,0,100.0
7,37.19,28.38,0,465.02,11.17,443,0,81.69
15,23.52,26.49,0,709.0,1.82,443,0,89.44
